name	type	tags
Empirical justification for the one standard error rule when using cross-validation	question	cross-validation,model-selection,regularization
What is the difference between conditional and unconditional quantile regression?	question	quantile-regression
What is the meaning of a confidence interval taken from bootstrapped resamples?	question	confidence-interval,bootstrap
Alternatives to one-way ANOVA for heteroskedastic data	question	r,anova,data-transformation,heteroscedasticity
Detecting Outliers in Time Series (LS/AO/TC) using tsoutliers package in R. How to represent outliers in equation format?	question	time-series,forecasting,arima,outliers
Cost function of neural network is non-convex?	question	machine-learning,neural-networks,loss-functions
For plotting with R, should I learn ggplot2 or ggvis?	question	r,data-visualization,software
PCA and Correspondence analysis in their relation to Biplot	question	pca,multivariate-analysis,svd,correspondence-analysis,biplot
Are pooling layers added before or after dropout layers?	question	deep-learning,conv-neural-network,dropout
When is nested cross-validation really needed and can make a practical difference?	question	cross-validation,model-selection,ridge-regression
What are the most common biases humans make when collecting or interpreting data?	question	bias
Is regression with L1 regularization the same as Lasso, and with L2 regularization the same as ridge regression? And how to write &quot;Lasso&quot;?	question	regression,terminology,lasso,regularization,ridge-regression
What is the root cause of the class imbalance problem?	question	classification,predictive-models,unbalanced-classes,scoring-rules
Were generative adversarial networks introduced by J&#252;rgen Schmidhuber?	question	neural-networks,history,gan
Why are survival times assumed to be exponentially distributed?	question	distributions,survival,assumptions,exponential
Why is the sum of two random variables a convolution?	question	pdf,terminology,cdf,mixture,convolution
CNN architectures for regression?	question	regression,machine-learning,neural-networks,conv-neural-network,tensorflow
Why do I get a 100% accuracy decision tree?	question	machine-learning,python,cart,accuracy
Is it true that the percentile bootstrap should never be used?	question	confidence-interval,bootstrap
What is an instrumental variable?	question	regression,econometrics,instrumental-variables
References for survival analysis	question	r,survival,references
Mode, Class and Type of R objects	question	r
How to quasi match two vectors of strings (in R)?	question	r,text-mining
Can cross validation be used for causal inference?	question	cross-validation,causality
When and how to use standardized explanatory variables in linear regression	question	regression,predictive-models,references,standardization,predictor
How to assess the similarity of two histograms?	question	histogram,image-processing
Application of machine learning methods in StackExchange websites	question	machine-learning
Why are regression problems called &quot;regression&quot; problems?	question	regression,terminology,history,etymology
Is there a good browser/viewer to see an R dataset (.rda file)	question	r
Creating a &quot;certainty score&quot; from the votes in random forests?	question	r,machine-learning,random-forest
How to take derivative of multivariate normal density?	question	self-study,normal-distribution,matrix
What is the connection between credible regions and Bayesian hypothesis tests?	question	hypothesis-testing,bayesian,confidence-interval,frequentist,credible-interval
What is the difference between &quot;coefficient of determination&quot; and &quot;mean squared error&quot;?	question	regression,r-squared
Is a strong background in maths a total requisite for ML?	question	machine-learning,references,mathematical-statistics
What is the adjusted R-squared formula in lm in R and how should it be interpreted?	question	r,regression,r-squared,lm,shrinkage
What are the practical differences between the Benjamini &amp; Hochberg (1995) and the Benjamini &amp; Yekutieli (2001) false discovery rate procedures?	question	post-hoc,false-discovery-rate
Good methods for density plots of non-negative variables in R?	question	r,pdf,gamma-distribution,kernel-smoothing
Analysis with complex data, anything different?	question	regression,anova,data-transformation,complex-numbers
What is the difference between posterior and posterior predictive distribution?	question	posterior,definition
Why is Mantel&#39;s test preferred over Moran&#39;s I?	question	r,correlation,spatial,pattern-recognition
How can SVM &#39;find&#39; an infinite feature space where linear separation is always possible?	question	svm,feature-selection,kernel-trick
AIC guidelines in model selection	question	r,model-selection,references,aic,bic
