name	type	tags
Compendium of cross-validation techniques	question	cross-validation
Is machine learning less useful for understanding causality, thus less interesting for social science?	question	machine-learning,econometrics
Fake uniform random numbers: More evenly distributed than true uniform data	question	distributions,random-generation,uniform,quasi-monte-carlo
Is a sample covariance matrix always symmetric and positive definite?	question	sampling,covariance
How can I calculate $\int^{\infty}_{-\infty}\Phi\left(\frac{w-a}{b}\right)\phi(w)\,\mathrm dw$	question	mathematical-statistics,normal-distribution,integral
Softmax layer in a neural network	question	neural-networks
Interpretation of R&#39;s output for binomial regression	question	r,regression,logistic,binomial,interpretation
What are the differences between &#39;epoch&#39;, &#39;batch&#39;, and &#39;minibatch&#39;?	question	machine-learning
When to use simulations?	question	simulation
Won&#39;t highly-correlated variables in random forest distort accuracy and feature-selection?	question	random-forest,multicollinearity,ensemble
Is minimizing squared error equivalent to minimizing absolute error? Why squared error is more popular than the latter?	question	least-squares,error
Why sigmoid function instead of anything else?	question	logistic,neural-networks,least-squares
Neural network references (textbooks, online courses) for beginners	question	neural-networks,deep-learning,references,natural-language,computer-vision
What is the difference between prediction and inference?	question	prediction,terminology,causality
How is softmax_cross_entropy_with_logits different from softmax_cross_entropy_with_logits_v2?	question	machine-learning,supervised-learning,tensorflow,backpropagation
What should I do when my neural network doesn&#39;t generalize well?	question	neural-networks,overfitting
What is the difference between a population and a sample?	question	standard-deviation,variance,sample,population
How can I test if given samples are taken from a Poisson distribution?	question	hypothesis-testing,distributions,poisson-distribution,goodness-of-fit
Find expected value using CDF	question	self-study,expected-value
How to interpret F- and p-value in ANOVA?	question	r,anova,interpretation
How to interpret and report  eta squared / partial eta squared in statistically significant and non-significant analyses?	question	anova,statistical-significance,effect-size
What is the distribution of the sum of non i.i.d. gaussian variates?	question	normal-distribution,mathematical-statistics
How do I test a nonlinear association?	question	nonlinear-regression,non-independent,association-measure
Difference between forecast and prediction?	question	regression,time-series,forecasting,terminology
Suppression effect in regression: definition and visual explanation/depiction	question	multiple-regression,data-visualization,geometry,suppressor
Confidence interval around binomial estimate of 0 or 1	question	confidence-interval,binomial
Relationship between $R^2$ and correlation coefficient	question	correlation,r-squared
Would a Bayesian admit that there is one fixed parameter value?	question	probability,bayesian,parameterization
Does the sign of scores or of loadings in PCA or FA have a meaning? May I reverse the sign?	question	r,pca,factor-analysis
When teaching statistics, use &quot;normal&quot; or &quot;Gaussian&quot;?	question	normal-distribution,terminology
Logistic Regression - Error Term and its Distribution	question	logistic,binomial,bernoulli-distribution,logistic-distribution
Is it unusual for the MEAN to outperform ARIMA?	question	forecasting,arima
How does rectilinear activation function solve the vanishing gradient problem in neural networks?	question	machine-learning,neural-networks,deep-learning,gradient-descent
Are there any good movies involving mathematics or probability?	question	probability,references
Is it valid to include a baseline measure as control variable when testing the effect of an independent variable on change scores?	question	regression,repeated-measures,least-squares,change-scores
What are the differences between hidden Markov models and neural networks?	question	data-mining,algorithms,neural-networks,markov-process
Confidence interval for median	question	r,confidence-interval,median
Good games for learning statistical thinking?	question	teaching,games,application
How to determine significant principal components using bootstrapping or Monte Carlo approach?	question	r,pca,bootstrap,monte-carlo
How to present results of a Lasso using glmnet?	question	r,multiple-regression,lasso,glmnet,communication
Where does $\sqrt{n}$ come from in central limit theorem (CLT)?	question	central-limit-theorem,intuition
How often do you have to roll a 6-sided die to obtain every number at least once?	question	probability,dice,coupon-collector-problem
What is residual standard error?	question	regression,standard-error,residuals
